Date,Open,High,Low,Close,Volume,Adj Close
2015-07-31,1606.609985,1615.640015,1600.449951,1615.640015,000,1615.640015
2015-07-30,1605.839966,1609.380005,1592.189941,1603.50,000,1603.50
2015-07-29,1596.72998,1603.319946,1583.079956,1597.859985,000,1597.859985
2015-07-28,1587.579956,1594.859985,1578.390015,1588.219971,000,1588.219971
2015-07-27,1607.160034,1608.060059,1581.069946,1581.329956,000,1581.329956
2015-07-24,1618.609985,1626.719971,1611.189941,1612.800049,000,1612.800049
2015-07-23,1635.530029,1636.48999,1617.400024,1619.810059,000,1619.810059
2015-07-22,1631.25,1633.349976,1621.27002,1621.27002,000,1621.27002
2015-07-21,1657.430054,1658.930054,1634.869995,1636.420044,000,1636.420044
2015-07-20,1641.47998,1655.819946,1641.47998,1653.439941,000,1653.439941
2015-07-17,1648.47998,1648.810059,1630.02002,1635.469971,000,1635.469971
2015-07-16,1611.810059,1639.180054,1611.189941,1636.119995,000,1636.119995
2015-07-15,1611.920044,1612.550049,1600.400024,1601.969971,000,1601.969971
2015-07-14,1612.170044,1616.560059,1607.140015,1616.25,000,1616.25
2015-07-13,1601.140015,1616.560059,1601.140015,1614.420044,000,1614.420044
2015-07-10,1579.540039,1590.540039,1570.630005,1590.540039,000,1590.540039
2015-07-09,1527.430054,1552.040039,1524.47998,1549.589966,000,1549.589966
2015-07-08,1519.599976,1528.609985,1507.01001,1520.880005,000,1520.880005
2015-07-07,1535.890015,1541.709961,1516.089966,1516.119995,000,1516.119995
2015-07-06,1530.98999,1539.459961,1525.900024,1526.939941,000,1526.939941
2015-07-03,1564.290039,1564.290039,1544.550049,1553.599976,000,1553.599976
2015-07-02,1573.819946,1577.77002,1560.630005,1562.099976,000,1562.099976
2015-07-01,1550.640015,1582.099976,1546.420044,1575.50,000,1575.50
2015-06-30,1556.680054,1561.339966,1537.930054,1541.660034,000,1541.660034
2015-06-29,1550.300049,1585.780029,1545.579956,1559.800049,000,1559.800049
2015-06-26,1593.599976,1614.300049,1584.030029,1608.26001,000,1608.26001
2015-06-25,1599.939941,1613.170044,1594.900024,1601.119995,000,1601.119995
2015-06-24,1623.869995,1627.569946,1606.75,1611.50,000,1611.50
2015-06-23,1614.459961,1628.23999,1611.540039,1620.949951,000,1620.949951
2015-06-22,1591.52002,1606.619995,1581.630005,1606.619995,000,1606.619995
2015-06-18,1564.01001,1565.22998,1538.469971,1562.430054,000,1562.430054
2015-06-17,1582.900024,1584.27002,1565.859985,1567.459961,000,1567.459961
2015-06-16,1558.27002,1585.800049,1548.680054,1582.22998,000,1582.22998
2015-06-15,1584.359985,1586.380005,1561.52002,1566.98999,000,1566.98999
2015-06-12,1605.540039,1611.400024,1588.430054,1597.329956,000,1597.329956
2015-06-11,1609.400024,1618.660034,1596.47998,1604.890015,000,1604.890015
2015-06-10,1584.829956,1613.030029,1578.849976,1610.380005,000,1610.380005
2015-06-09,1588.310059,1594.459961,1569.459961,1587.839966,000,1587.839966
2015-06-08,1602.839966,1608.23999,1589.569946,1589.569946,000,1589.569946
2015-06-05,1616.949951,1616.949951,1601.160034,1606.459961,000,1606.459961
2015-06-04,1638.73999,1639.26001,1618.839966,1625.02002,000,1625.02002
2015-06-03,1642.26001,1650.280029,1632.27002,1641.689941,000,1641.689941
2015-06-02,1657.589966,1657.589966,1629.939941,1638.650024,000,1638.650024
2015-06-01,1648.469971,1656.849976,1644.76001,1649.589966,000,1649.589966
2015-05-29,1669.130005,1669.130005,1644.98999,1644.98999,000,1644.98999
2015-05-28,1661.609985,1668.47998,1657.98999,1667.060059,000,1667.060059
2015-05-27,1642.48999,1664.160034,1637.790039,1664.079956,000,1664.079956
2015-05-26,1650.060059,1656.97998,1636.160034,1638.48999,000,1638.48999
2015-05-25,1650.109985,1650.689941,1639.099976,1650.689941,000,1650.689941
2015-05-22,1644.089966,1653.709961,1639.390015,1648.459961,000,1648.459961
2015-05-21,1633.26001,1642.189941,1627.800049,1642.189941,000,1642.189941
2015-05-20,1633.969971,1637.699951,1626.589966,1637.48999,000,1637.48999
2015-05-19,1628.199951,1637.050049,1620.76001,1633.26001,000,1633.26001
2015-05-18,1621.329956,1626.790039,1611.589966,1622.569946,000,1622.569946
2015-05-15,1629.709961,1637.109985,1615.02002,1616.47998,000,1616.47998
2015-05-13,1604.00,1622.030029,1603.949951,1622.01001,000,1622.01001
2015-05-12,1609.189941,1609.890015,1589.660034,1600.099976,000,1600.099976
2015-05-11,1614.73999,1625.170044,1607.650024,1617.030029,000,1617.030029
2015-05-08,1603.130005,1619.01001,1580.130005,1616.449951,000,1616.449951
2015-05-07,1577.329956,1594.420044,1558.160034,1587.650024,000,1587.650024
2015-05-06,1594.650024,1602.47998,1573.900024,1584.180054,000,1584.180054
2015-05-05,1631.550049,1640.680054,1595.380005,1595.47998,000,1595.47998
2015-05-04,1644.300049,1644.300049,1630.290039,1634.099976,000,1634.099976
2015-04-30,1633.47998,1642.969971,1615.449951,1628.040039,000,1628.040039
2015-04-29,1686.060059,1691.040039,1632.680054,1636.180054,000,1636.180054
2015-04-28,1713.790039,1715.900024,1671.51001,1679.52002,000,1679.52002
2015-04-27,1705.579956,1720.02002,1697.810059,1719.930054,000,1719.930054
2015-04-24,1694.569946,1700.22998,1689.890015,1698.51001,000,1698.51001
2015-04-23,1708.47998,1716.890015,1681.26001,1689.77002,000,1689.77002
2015-04-22,1698.140015,1713.47998,1685.599976,1706.25,000,1706.25
2015-04-21,1683.50,1697.50,1679.359985,1694.72998,000,1694.72998
2015-04-20,1658.880005,1678.390015,1658.880005,1678.280029,000,1678.280029
2015-04-17,1687.579956,1690.079956,1655.719971,1655.719971,000,1655.719971
2015-04-16,1710.589966,1710.829956,1690.930054,1690.930054,000,1690.930054
2015-04-15,1699.800049,1714.619995,1699.47998,1710.609985,000,1710.609985
2015-04-14,1699.73999,1709.01001,1694.97998,1701.390015,000,1701.390015
2015-04-13,1700.869995,1701.079956,1688.609985,1700.359985,000,1700.359985
2015-04-10,1695.800049,1699.97998,1692.540039,1699.959961,000,1699.959961
2015-04-09,1688.48999,1695.939941,1687.160034,1695.939941,000,1695.939941
2015-04-08,1696.76001,1701.579956,1686.26001,1686.77002,000,1686.77002
2015-04-07,1691.310059,1700.630005,1687.959961,1697.430054,000,1697.430054
2015-04-02,1671.180054,1675.569946,1668.859985,1675.52002,000,1675.52002
2015-04-01,1661.790039,1677.670044,1654.98999,1669.48999,000,1669.48999
2015-03-31,1685.969971,1689.219971,1666.73999,1667.72998,000,1667.72998
2015-03-30,1670.709961,1687.170044,1669.52002,1687.170044,000,1687.170044
2015-03-27,1673.369995,1681.619995,1662.310059,1662.560059,000,1662.560059
2015-03-26,1674.97998,1675.939941,1654.040039,1675.609985,000,1675.609985
2015-03-25,1700.98999,1705.560059,1688.98999,1694.390015,000,1694.390015
2015-03-24,1701.969971,1704.050049,1691.959961,1701.290039,000,1701.290039
2015-03-23,1708.099976,1708.569946,1695.369995,1698.380005,000,1698.380005
2015-03-20,1698.550049,1710.920044,1696.47998,1710.869995,000,1710.869995
2015-03-19,1706.130005,1719.439941,1699.310059,1707.50,000,1707.50
2015-03-18,1678.140015,1710.170044,1674.25,1703.959961,000,1703.959961
2015-03-17,1689.890015,1691.640015,1666.73999,1675.880005,000,1675.880005
2015-03-16,1671.329956,1690.27002,1671.060059,1689.670044,000,1689.670044
2015-03-13,1669.030029,1669.73999,1660.469971,1665.130005,000,1665.130005
2015-03-12,1663.140015,1666.780029,1653.23999,1661.689941,000,1661.689941
2015-03-11,1636.680054,1667.910034,1634.800049,1663.310059,000,1663.310059
2015-03-10,1657.280029,1661.780029,1640.25,1641.709961,000,1641.709961
2015-03-09,1658.910034,1666.050049,1642.459961,1660.359985,000,1660.359985
2015-03-06,1670.900024,1675.290039,1661.650024,1662.550049,000,1662.550049
2015-03-05,1669.550049,1678.540039,1669.109985,1669.560059,87964700,1669.560059
2015-03-04,1662.160034,1667.189941,1643.619995,1664.50,000,1664.50
2015-03-03,1687.689941,1694.290039,1660.290039,1661.869995,000,1661.869995
2015-03-02,1691.439941,1701.069946,1675.97998,1686.640015,000,1686.640015
2015-02-27,1685.859985,1695.369995,1679.209961,1691.030029,000,1691.030029
2015-02-26,1678.199951,1686.050049,1678.199951,1684.829956,000,1684.829956
2015-02-25,1681.75,1685.670044,1675.380005,1678.72998,000,1678.72998
2015-02-24,1680.849976,1685.650024,1666.930054,1683.920044,000,1683.920044
2015-02-23,1672.829956,1679.48999,1667.680054,1679.47998,000,1679.47998
2015-02-20,1659.849976,1665.069946,1652.849976,1664.329956,000,1664.329956
2015-02-19,1648.180054,1662.23999,1642.599976,1662.23999,000,1662.23999
2015-02-18,1634.670044,1652.380005,1634.670044,1652.150024,000,1652.150024
2015-02-17,1638.619995,1639.079956,1625.189941,1630.98999,000,1630.98999
2015-02-16,1640.040039,1644.290039,1637.170044,1644.290039,000,1644.290039
2015-02-13,1630.790039,1643.849976,1628.47998,1642.040039,000,1642.040039
2015-02-12,1594.599976,1631.27002,1594.300049,1624.349976,000,1624.349976
2015-02-11,1600.609985,1604.969971,1589.359985,1593.030029,000,1593.030029
2015-02-10,1592.199951,1605.939941,1583.040039,1602.73999,000,1602.73999
2015-02-09,1591.150024,1593.180054,1582.560059,1591.400024,000,1591.400024
2015-02-06,1586.51001,1601.119995,1580.98999,1599.550049,000,1599.550049
2015-02-05,1573.290039,1588.319946,1572.719971,1586.130005,000,1586.130005
2015-02-04,1592.030029,1596.27002,1574.00,1579.310059,000,1579.310059
2015-02-03,1581.449951,1594.630005,1581.160034,1593.420044,000,1593.420044
2015-02-02,1576.170044,1579.02002,1567.630005,1575.949951,000,1575.949951
2015-01-30,1575.97998,1582.099976,1572.550049,1573.619995,000,1573.619995
2015-01-29,1554.839966,1570.839966,1550.109985,1570.390015,000,1570.390015
2015-01-28,1548.189941,1562.540039,1539.150024,1562.540039,000,1562.540039
2015-01-27,1548.969971,1554.660034,1525.439941,1533.369995,000,1533.369995
2015-01-26,1530.400024,1554.699951,1527.359985,1554.699951,000,1554.699951
2015-01-23,1533.170044,1540.910034,1530.359985,1536.390015,000,1536.390015
2015-01-22,1503.959961,1526.459961,1501.47998,1523.800049,000,1523.800049
2015-01-21,1496.280029,1501.219971,1483.26001,1501.219971,000,1501.219971
2015-01-20,1480.859985,1498.27002,1480.619995,1491.589966,000,1491.589966
2015-01-19,1473.849976,1479.810059,1466.780029,1476.310059,000,1476.310059
2015-01-16,1451.469971,1470.469971,1447.410034,1468.900024,000,1468.900024
2015-01-15,1446.459961,1458.00,1421.839966,1457.359985,000,1457.359985
2015-01-14,1454.849976,1459.689941,1434.790039,1434.790039,000,1434.790039
2015-01-13,1451.119995,1468.849976,1449.839966,1465.660034,000,1465.660034
2015-01-12,1455.540039,1460.109985,1444.550049,1453.640015,000,1453.640015
2015-01-09,1453.51001,1460.98999,1439.150024,1444.459961,000,1444.459961
2015-01-08,1439.199951,1458.170044,1428.540039,1456.719971,000,1456.719971
2015-01-07,1432.300049,1441.310059,1421.339966,1421.339966,000,1421.339966
2015-01-05,1460.890015,1467.689941,1453.530029,1454.810059,000,1454.810059
2015-01-02,1470.550049,1472.609985,1460.670044,1463.780029,000,1463.780029
2014-12-30,1475.48999,1476.329956,1463.130005,1464.550049,000,1464.550049
2014-12-29,1473.01001,1479.369995,1470.660034,1478.930054,000,1478.930054
2014-12-23,1462.109985,1472.00,1460.180054,1470.48999,000,1470.48999
2014-12-22,1453.660034,1465.329956,1453.660034,1461.75,000,1461.75
2014-12-19,1452.060059,1456.51001,1435.27002,1452.359985,000,1452.359985
2014-12-18,1424.01001,1441.849976,1419.98999,1441.849976,000,1441.849976
2014-12-17,1402.140015,1409.119995,1397.800049,1405.349976,000,1405.349976
2014-12-16,1411.359985,1414.599976,1386.609985,1413.579956,000,1413.579956
2014-12-15,1428.369995,1438.390015,1408.75,1408.75,000,1408.75
2014-12-12,1448.890015,1450.459961,1425.859985,1425.859985,000,1425.859985
2014-12-11,1450.150024,1459.449951,1445.449951,1454.449951,000,1454.449951
2014-12-10,1454.810059,1462.709961,1450.48999,1452.800049,000,1452.800049
2014-12-09,1457.400024,1466.469971,1447.959961,1452.23999,82331900,1452.23999
2014-12-08,1470.310059,1472.660034,1466.189941,1467.880005,54877500,1467.880005
2014-12-05,1457.410034,1474.699951,1455.930054,1474.699951,76363800,1474.699951
2014-12-04,1467.73999,1471.920044,1447.180054,1447.819946,83995100,1447.819946
2014-12-03,1452.150024,1466.02002,1452.130005,1464.839966,79110600,1464.839966
2014-12-02,1455.819946,1463.439941,1447.969971,1450.069946,74997600,1450.069946
2014-12-01,1454.209961,1456.900024,1447.780029,1450.030029,79058300,1450.030029
2014-11-28,1466.069946,1466.150024,1453.77002,1461.339966,82823200,1461.339966
2014-11-27,1460.319946,1467.310059,1458.619995,1465.959961,49913300,1465.959961
2014-11-26,1467.869995,1474.890015,1455.50,1457.810059,64787600,1457.810059
2014-11-25,1455.579956,1467.969971,1455.349976,1467.359985,83968900,1467.359985
2014-11-24,1445.75,1456.589966,1445.150024,1456.589966,71481000,1456.589966
2014-11-21,1424.930054,1447.530029,1424.160034,1447.530029,104511100,1447.530029
2014-11-20,1429.369995,1430.410034,1418.609985,1423.709961,76496600,1423.709961
2014-11-19,1432.25,1432.579956,1426.040039,1428.01001,59938500,1428.01001
2014-11-18,1421.290039,1432.380005,1419.310059,1432.380005,76922500,1432.380005
2014-11-17,1409.469971,1421.819946,1408.349976,1419.920044,56352100,1419.920044
2014-11-14,1424.400024,1424.400024,1411.579956,1415.599976,68520500,1415.599976
2014-11-13,1417.680054,1423.130005,1412.680054,1422.76001,77097100,1422.76001
2014-11-12,1424.920044,1426.140015,1408.859985,1408.859985,71172000,1408.859985
2014-11-11,1420.439941,1425.060059,1418.780029,1424.930054,67533800,1424.930054
2014-11-10,1410.22998,1417.949951,1406.709961,1417.819946,59821000,1417.819946
2014-11-07,1419.359985,1422.109985,1404.97998,1410.880005,79948000,1410.880005
2014-11-06,1409.369995,1422.609985,1406.310059,1415.300049,109312600,1415.300049
2014-11-05,1407.849976,1414.089966,1406.48999,1414.089966,86403700,1414.089966
2014-11-04,1398.589966,1407.51001,1397.339966,1399.869995,83275200,1399.869995
2014-11-03,1413.689941,1414.930054,1396.22998,1399.050049,84075400,1399.050049
2014-10-31,1413.430054,1414.079956,1404.189941,1412.839966,54650100,1412.839966
2014-10-30,1396.390015,1398.02002,1379.910034,1397.180054,88454100,1397.180054
2014-10-29,1385.949951,1393.459961,1383.47998,1389.949951,97180100,1389.949951
2014-10-28,1366.939941,1381.290039,1364.859985,1380.829956,110014700,1380.829956
2014-10-27,1373.920044,1374.069946,1348.790039,1360.329956,95895800,1360.329956
2014-10-24,1367.339966,1367.339966,1353.819946,1358.569946,123410700,1358.569946
2014-10-23,1345.390015,1363.699951,1336.109985,1361.880005,117755000,1361.880005
2014-10-22,1343.780029,1348.150024,1334.130005,1344.339966,111846200,1344.339966
2014-10-21,1306.949951,1338.119995,1301.51001,1338.119995,128065900,1338.119995
2014-10-20,1310.459961,1310.829956,1293.23999,1306.439941,105786900,1306.439941
2014-10-17,1274.160034,1310.459961,1267.780029,1310.459961,132124900,1310.459961
2014-10-16,1276.410034,1285.329956,1246.560059,1271.01001,173247500,1271.01001
2014-10-15,1308.75,1309.030029,1269.910034,1269.910034,146778100,1269.910034
2014-10-14,1290.109985,1308.930054,1287.72998,1307.859985,114656200,1307.859985
2014-10-13,1292.47998,1308.02002,1289.329956,1294.640015,86439300,1294.640015
2014-10-10,1310.23999,1316.930054,1297.459961,1302.339966,112371000,1302.339966
2014-10-09,1345.439941,1348.810059,1316.150024,1322.310059,105996600,1322.310059
2014-10-08,1333.300049,1336.430054,1325.98999,1331.829956,92358200,1331.829956
2014-10-07,1364.040039,1364.040039,1337.630005,1337.630005,99528700,1337.630005
2014-10-06,1374.869995,1380.72998,1365.670044,1365.709961,71789000,1365.709961
2014-10-03,1362.469971,1371.420044,1360.969971,1369.52002,70507600,1369.52002
2014-10-02,1382.099976,1382.219971,1353.930054,1353.930054,93888600,1353.930054
2014-10-01,1396.47998,1399.800049,1381.589966,1381.589966,91865100,1381.589966
2014-09-30,1393.75,1403.219971,1390.890015,1403.00,92260800,1403.00
2014-09-29,1397.099976,1400.109985,1384.089966,1392.390015,60114700,1392.390015
2014-09-26,1394.079956,1400.310059,1387.310059,1396.199951,74080500,1396.199951
2014-09-25,1408.199951,1413.880005,1391.01001,1393.089966,90015800,1393.089966
2014-09-24,1405.50,1411.22998,1399.400024,1411.22998,96157000,1411.22998
2014-09-23,1416.709961,1417.47998,1405.319946,1405.319946,102297600,1405.319946
2014-09-22,1416.25,1423.599976,1412.790039,1418.290039,72992100,1418.290039
2014-09-19,1424.219971,1424.219971,1418.22998,1421.47998,94950700,1421.47998
2014-09-18,1407.290039,1416.800049,1406.839966,1416.790039,82579700,1416.790039
2014-09-17,1399.449951,1409.119995,1399.290039,1407.040039,71976300,1407.040039
2014-09-16,1392.319946,1395.290039,1384.550049,1395.290039,68389600,1395.290039
2014-09-15,1382.119995,1396.869995,1380.219971,1393.219971,62511200,1393.219971
2014-09-12,1383.290039,1389.599976,1383.119995,1388.589966,60328100,1388.589966
2014-09-11,1392.290039,1394.050049,1378.439941,1382.849976,83779300,1382.849976
2014-09-10,1378.819946,1388.310059,1376.180054,1387.380005,74475800,1387.380005
2014-09-09,1389.380005,1391.310059,1382.560059,1382.780029,73203100,1382.780029
2014-09-08,1389.949951,1392.72998,1383.349976,1392.72998,67090400,1392.72998
2014-09-05,1397.079956,1398.050049,1384.859985,1388.390015,75693000,1388.390015
2014-09-04,1396.459961,1402.339966,1392.199951,1397.98999,80404200,1397.98999
2014-09-03,1393.25,1402.180054,1391.880005,1398.47998,79186700,1398.47998
2014-09-02,1390.369995,1391.939941,1384.689941,1387.939941,57161100,1387.939941
2014-09-01,1390.630005,1393.589966,1382.469971,1386.969971,52905600,1386.969971
2014-08-29,1386.47998,1388.98999,1382.099976,1388.890015,66687000,1388.890015
2014-08-28,1393.640015,1394.829956,1380.589966,1383.030029,76118400,1383.030029
2014-08-27,1397.650024,1398.47998,1392.810059,1397.410034,54564200,1397.410034
2014-08-26,1393.359985,1397.540039,1388.72998,1397.540039,55468900,1397.540039
2014-08-25,1391.560059,1394.689941,1385.560059,1394.689941,46665600,1394.689941
2014-08-22,1386.140015,1388.069946,1378.170044,1382.719971,52513800,1382.719971
2014-08-21,1375.75,1385.180054,1373.380005,1385.030029,67773100,1385.030029
2014-08-20,1376.189941,1381.02002,1367.869995,1373.50,58174800,1373.50
2014-08-19,1371.699951,1376.609985,1369.599976,1376.609985,54331800,1376.609985
2014-08-18,1365.069946,1369.319946,1362.319946,1369.319946,46569300,1369.319946
2014-08-15,1359.540039,1368.51001,1352.97998,1352.97998,66501600,1352.97998
2014-08-14,1355.48999,1357.640015,1350.040039,1353.939941,55145400,1353.939941
2014-08-13,1356.199951,1361.819946,1354.810059,1361.819946,64219000,1361.819946
2014-08-12,1356.50,1356.50,1346.930054,1349.959961,62405900,1349.959961
2014-08-11,1341.449951,1358.160034,1339.829956,1357.359985,64975200,1357.359985
2014-08-08,1325.00,1333.849976,1320.98999,1331.560059,72126500,1331.560059
2014-08-07,1344.689941,1349.699951,1334.060059,1334.400024,67128600,1334.400024
2014-08-06,1358.390015,1358.47998,1342.189941,1344.300049,80382100,1344.300049
2014-08-05,1364.51001,1368.290039,1360.469971,1366.130005,54222400,1366.130005
2014-08-04,1369.170044,1371.540039,1360.140015,1361.030029,49870100,1361.030029
2014-08-01,1378.890015,1383.550049,1360.530029,1361.439941,67747100,1361.439941
2014-07-31,1400.02002,1400.359985,1377.290039,1379.869995,67470700,1379.869995
2014-07-30,1399.310059,1402.959961,1395.859985,1398.22998,46048100,1398.22998
2014-07-29,1403.380005,1404.719971,1397.180054,1397.890015,42021700,1397.890015
2014-07-28,1405.660034,1408.199951,1395.22998,1400.869995,43565300,1400.869995
2014-07-25,1403.040039,1408.569946,1401.00,1404.119995,48937500,1404.119995
2014-07-24,1398.599976,1407.550049,1397.040039,1405.699951,66714200,1405.699951
2014-07-23,1396.359985,1401.910034,1395.339966,1398.130005,65132900,1398.130005
2014-07-22,1389.98999,1399.089966,1389.97998,1399.089966,64100800,1399.089966
2014-07-21,1388.280029,1389.920044,1378.640015,1383.530029,70095800,1383.530029
2014-07-18,1379.170044,1388.819946,1373.449951,1387.369995,127989900,1387.369995
2014-07-17,1389.699951,1390.880005,1376.359985,1376.359985,91917600,1376.359985
2014-07-16,1374.859985,1393.119995,1374.859985,1393.119995,74874800,1393.119995
2014-07-15,1384.189941,1386.030029,1368.829956,1372.25,66758300,1372.25
2014-07-14,1369.00,1383.040039,1367.959961,1382.550049,55312600,1382.550049
2014-07-11,1359.449951,1366.530029,1356.23999,1362.349976,58771500,1362.349976
2014-07-10,1379.089966,1379.089966,1355.550049,1357.819946,74189300,1357.819946
2014-07-09,1383.719971,1385.430054,1376.680054,1379.77002,49516700,1379.77002
2014-07-08,1398.560059,1399.880005,1381.589966,1381.589966,60257600,1381.589966
2014-07-07,1399.390015,1404.680054,1396.349976,1397.109985,50356900,1397.109985
2014-07-04,1408.709961,1409.170044,1399.939941,1399.939941,49272000,1399.939941
2014-07-03,1390.459961,1409.439941,1390.01001,1409.439941,87331700,1409.439941
2014-07-02,1385.77002,1390.02002,1384.709961,1388.109985,55064300,1388.109985
2014-07-01,1377.869995,1384.359985,1372.880005,1384.359985,63185400,1384.359985
2014-06-30,1380.209961,1384.130005,1375.040039,1376.810059,58723800,1376.810059
2014-06-27,1374.359985,1379.02002,1372.699951,1379.02002,54240400,1379.02002
2014-06-26,1380.390015,1383.160034,1369.650024,1372.380005,58572400,1372.380005
2014-06-25,1393.73999,1393.819946,1375.26001,1380.50,76030600,1380.50
2014-06-24,1397.02002,1400.560059,1393.00,1400.369995,75028200,1400.369995
2014-06-23,1388.640015,1399.170044,1381.22998,1396.079956,70950900,1396.079956
2014-06-19,1387.199951,1391.52002,1383.22998,1386.040039,76847900,1386.040039
2014-06-18,1386.51001,1389.609985,1378.420044,1378.420044,76619800,1378.420044
2014-06-17,1384.00,1390.089966,1380.170044,1384.27002,60548000,1384.27002
2014-06-16,1387.930054,1392.160034,1380.280029,1382.97998,73859500,1382.97998
2014-06-13,1397.329956,1397.390015,1383.290039,1390.150024,67444300,1390.150024
2014-06-12,1401.869995,1402.660034,1395.48999,1397.670044,60889700,1397.670044
2014-06-11,1408.969971,1410.089966,1398.280029,1400.349976,68972100,1400.349976
2014-06-10,1401.699951,1406.73999,1401.50,1406.219971,68668200,1406.219971
2014-06-09,1405.00,1406.439941,1400.959961,1406.439941,72926000,1406.439941
2014-06-05,1396.23999,1401.22998,1391.199951,1391.199951,92129800,1391.199951
2014-06-04,1393.300049,1397.900024,1391.839966,1397.469971,55355800,1397.469971
2014-06-03,1398.819946,1398.859985,1392.189941,1395.77002,59373900,1395.77002
2014-06-02,1406.26001,1406.26001,1397.900024,1399.400024,79070800,1399.400024
2014-05-30,1393.160034,1404.630005,1393.160034,1402.079956,85574400,1402.079956
2014-05-28,1397.660034,1397.719971,1389.73999,1392.849976,36035800,1392.849976
2014-05-27,1394.01001,1399.339966,1389.030029,1395.390015,62377100,1395.390015
2014-05-26,1396.069946,1397.469971,1393.569946,1394.150024,43884000,1394.150024
2014-05-23,1388.089966,1392.300049,1382.540039,1392.280029,65014900,1392.280029
2014-05-22,1387.109985,1391.00,1384.109985,1388.52002,73926100,1388.52002
2014-05-21,1378.73999,1389.050049,1374.660034,1385.859985,83401200,1385.859985
2014-05-20,1380.819946,1384.369995,1380.01001,1381.27002,82670200,1381.27002
2014-05-19,1378.459961,1382.420044,1372.339966,1379.920044,90013100,1379.920044
2014-05-16,1381.569946,1384.180054,1377.400024,1382.140015,82709100,1382.140015
2014-05-15,1381.050049,1386.50,1376.50,1385.839966,117601000,1385.839966
2014-05-14,1372.380005,1375.930054,1369.449951,1375.930054,66783600,1375.930054
2014-05-13,1367.959961,1373.619995,1367.650024,1373.619995,86022200,1373.619995
2014-05-12,1357.47998,1364.810059,1357.47998,1364.780029,81925400,1364.780029
2014-05-09,1357.030029,1358.77002,1351.22998,1354.339966,69609100,1354.339966
2014-05-08,1345.410034,1359.130005,1345.410034,1359.130005,82849600,1359.130005
2014-05-07,1347.50,1352.790039,1341.829956,1343.130005,94218800,1343.130005
2014-05-06,1361.680054,1364.599976,1350.73999,1352.97998,83604900,1352.97998
2014-05-05,1357.599976,1362.609985,1346.310059,1358.589966,67680800,1358.589966
2014-05-02,1369.310059,1369.310059,1357.920044,1360.189941,88475300,1360.189941
2014-04-30,1363.599976,1367.800049,1362.900024,1364.390015,56567000,1364.390015
2014-04-29,1358.699951,1371.709961,1358.410034,1371.650024,132853000,1371.650024
2014-04-28,1366.359985,1368.390015,1353.47998,1357.560059,97015600,1357.560059
2014-04-25,1362.890015,1368.329956,1357.72998,1360.349976,99772200,1360.349976
2014-04-24,1358.839966,1369.380005,1351.060059,1365.27002,118011400,1365.27002
2014-04-23,1363.640015,1364.349976,1352.469971,1353.060059,108958100,1353.060059
2014-04-22,1355.670044,1369.449951,1354.540039,1369.449951,85253300,1369.449951
2014-04-17,1344.449951,1345.75,1338.930054,1341.560059,37687700,1341.560059
2014-04-16,1338.52002,1342.550049,1336.640015,1342.550049,67416600,1342.550049
2014-04-15,1349.819946,1351.72998,1328.819946,1329.280029,84429100,1329.280029
2014-04-14,1334.50,1349.969971,1332.119995,1348.219971,84292000,1348.219971
2014-04-11,1345.030029,1348.430054,1330.709961,1344.119995,111520300,1344.119995
2014-04-10,1372.369995,1373.319946,1354.98999,1354.98999,88805200,1354.98999
2014-04-09,1365.339966,1371.650024,1364.400024,1366.530029,85301100,1366.530029
2014-04-08,1359.310059,1363.52002,1352.170044,1361.530029,88967500,1361.530029
2014-04-07,1360.75,1363.72998,1356.650024,1357.310059,92002000,1357.310059
2014-04-04,1366.410034,1376.47998,1366.410034,1369.689941,80156000,1369.689941
2014-04-03,1372.859985,1375.170044,1368.349976,1368.880005,95459000,1368.880005
2014-04-02,1377.469971,1382.130005,1374.180054,1377.50,82808800,1377.50
2014-04-01,1367.459961,1377.380005,1367.449951,1375.01001,88405300,1375.01001
2014-03-31,1350.869995,1365.030029,1349.819946,1364.969971,93461800,1364.969971
2014-03-28,1345.920044,1350.26001,1342.77002,1346.47998,81636600,1346.47998
2014-03-27,1341.849976,1344.290039,1337.359985,1341.689941,104680400,1341.689941
2014-03-26,1350.550049,1359.280029,1349.459961,1351.47998,93185400,1351.47998
2014-03-25,1337.819946,1350.77002,1337.819946,1350.670044,107727100,1350.670044
2014-03-24,1352.060059,1353.660034,1335.50,1335.50,104432200,1335.50
2014-03-21,1348.609985,1354.890015,1345.780029,1351.430054,131459300,1351.430054
2014-03-20,1349.390015,1352.469971,1342.709961,1352.469971,93480200,1352.469971
2014-03-19,1359.640015,1362.939941,1356.630005,1360.47998,91968800,1360.47998
2014-03-18,1347.079956,1362.079956,1344.040039,1359.069946,89819100,1359.069946
2014-03-17,1328.48999,1350.47998,1327.23999,1349.390015,76900700,1349.390015
2014-03-14,1324.180054,1329.949951,1317.920044,1326.819946,98127800,1326.819946
2014-03-13,1349.439941,1351.25,1336.699951,1337.22998,78756200,1337.22998
2014-03-12,1354.839966,1355.219971,1342.680054,1346.359985,85577600,1346.359985
2014-03-11,1363.47998,1365.530029,1353.23999,1359.180054,90172600,1359.180054
2014-03-10,1356.25,1367.189941,1354.349976,1359.930054,71951100,1359.930054
2014-03-07,1372.52002,1376.319946,1356.599976,1358.359985,94063500,1358.359985
2014-03-06,1370.609985,1376.449951,1370.50,1374.319946,93998800,1374.319946
