Date,Open,High,Low,Close,Volume,Adj Close
2014-09-01,1390.630005,1424.219971,1376.180054,1403.00,80218800,1403.00
2014-08-01,1378.890015,1398.47998,1320.98999,1388.890015,64298900,1388.890015
2014-07-01,1377.869995,1409.439941,1355.550049,1379.869995,67232800,1379.869995
2014-06-02,1406.26001,1410.089966,1369.650024,1376.810059,71840800,1376.810059
2014-05-02,1369.310059,1404.630005,1341.829956,1402.079956,81497500,1402.079956
2014-04-01,1367.459961,1382.130005,1328.819946,1364.390015,92112400,1364.390015
2014-03-03,1344.50,1376.449951,1317.920044,1364.969971,100718000,1364.969971
2014-02-03,1302.800049,1373.680054,1275.77002,1369.130005,96252700,1369.130005
2014-01-02,1333.97998,1358.550049,1292.040039,1304.449951,105849400,1304.449951
2013-12-02,1307.75,1338.530029,1252.689941,1332.949951,85642600,1332.949951
2013-11-01,1285.449951,1316.300049,1269.75,1307.709961,75102900,1307.709961
2013-10-01,1261.109985,1300.920044,1234.040039,1283.52002,90100400,1283.52002
2013-09-02,1222.109985,1291.880005,1220.97998,1259.599976,98545100,1259.599976
2013-08-01,1240.660034,1265.880005,1206.119995,1214.349976,68967200,1214.349976
2013-07-01,1158.310059,1242.050049,1141.900024,1234.069946,81635300,1234.069946
2013-06-03,1207.630005,1222.660034,1108.959961,1151.00,102913100,1151.00
2013-05-01,1198.98999,1257.560059,1186.790039,1214.77002,86161600,1214.77002
2013-04-01,1201.189941,1211.25,1140.689941,1198.98999,106543200,1198.98999
2013-03-01,1199.939941,1222.800049,1179.75,1201.189941,94651700,1201.189941
2013-02-01,1167.719971,1212.319946,1156.819946,1199.400024,103342700,1199.400024
2013-01-02,1122.459961,1182.119995,1116.619995,1169.170044,105789600,1169.170044
2012-12-03,1089.160034,1114.050049,1085.160034,1104.72998,71479200,1104.72998
2012-11-01,1050.030029,1090.939941,1026.469971,1085.849976,85136200,1085.849976
2012-10-01,1069.72998,1098.719971,1034.550049,1052.109985,90992400,1052.109985
2012-09-03,1040.420044,1119.189941,1028.930054,1072.449951,102260700,1072.449951
2012-08-01,1067.689941,1093.73999,1033.02002,1043.930054,80221800,1043.930054
2012-07-02,1020.590027,1071.410034,1009.320007,1068.160034,88442500,1068.160034
2012-06-01,980.049988,1019.059998,941.109985,1019.059998,96535700,1019.059998
2012-05-01,1059.619995,1071.420044,955.01001,975.97998,94217800,975.97998
2012-04-02,1075.290039,1088.839966,1004.570007,1059.619995,117045000,1059.619995
2012-03-01,1098.050049,1127.540039,1054.459961,1074.47998,108935100,1074.47998
2012-02-01,1034.709961,1113.449951,1034.709961,1101.76001,111526200,1101.76001
2012-01-03,1004.369995,1051.410034,994.179993,1036.339966,111676000,1036.339966
2011-12-01,978.469971,992.030029,927.469971,987.849976,98896900,987.849976
2011-11-01,963.640015,993.469971,872.929993,979.359985,121795400,979.359985
2011-10-03,892.429993,1037.430054,855.73999,990.440002,136001300,990.440002
2011-09-01,956.840027,966.080017,833.030029,910.169983,134838600,910.169983
2011-08-01,1081.160034,1087.180054,851.140015,954.630005,177657900,954.630005
2011-07-01,1117.349976,1142.109985,1052.069946,1065.969971,102063900,1065.969971
2011-06-01,1154.089966,1161.48999,1048.469971,1115.22998,105735100,1115.22998
2011-05-02,1167.099976,1175.079956,1126.050049,1151.359985,109431900,1151.359985
2011-04-01,1136.869995,1163.060059,1105.01001,1162.839966,101312300,1162.839966
2011-03-01,1131.050049,1140.859985,1045.579956,1134.869995,115623400,1134.869995
2011-02-01,1150.540039,1156.199951,1085.060059,1128.660034,130335000,1128.660034
2011-01-03,1161.579956,1182.560059,1136.420044,1147.219971,101666900,1147.219971
2010-12-01,1112.670044,1169.459961,1111.77002,1155.569946,78143400,1155.569946
2010-11-01,1094.619995,1121.380005,1078.27002,1107.050049,97510700,1107.050049
2010-10-01,1087.449951,1119.189941,1061.97998,1089.319946,112698400,1089.319946
2010-09-01,1017.289978,1100.72998,1009.73999,1087.709961,110496400,1087.709961
2010-08-02,1052.109985,1083.900024,982.52002,1011.700012,95726500,1011.700012
2010-07-01,992.780029,1068.699951,975.48999,1047.26001,105203200,1047.26001
2010-06-01,977.849976,1069.719971,961.159973,1005.929993,112675500,1005.929993
2010-05-03,1049.540039,1062.880005,923.130005,980.630005,154942300,980.630005
2010-04-01,1026.670044,1077.469971,1025.689941,1053.880005,130628600,1053.880005
2010-03-01,954.200012,1036.300049,953.539978,1021.080017,112404200,1021.080017
2010-02-01,952.820007,975.25,919.390015,947.390015,135170400,947.390015
2010-01-04,951.719971,986.00,934.659973,953.710022,129075800,953.710022
2009-12-01,937.390015,973.580017,935.809998,951.719971,88452100,951.719971
2009-11-02,942.340027,976.859985,916.789978,936.190002,118998700,936.190002
2009-10-01,896.400024,950.890015,859.880005,944.669983,148942600,944.669983
2009-09-01,905.090027,929.590027,867.880005,896.76001,133091000,896.76001
2009-08-03,881.450012,925.030029,853.26001,904.840027,127064700,904.840027
2009-07-01,795.919983,884.119995,766.710022,882.049988,113668300,882.049988
2009-06-01,777.349976,810.030029,749.070007,795.799988,151848400,795.799988
2009-05-01,763.890015,816.349976,734.119995,776.50,160604800,776.50
2009-04-01,652.190002,784.419983,641.02002,763.890015,209775400,763.890015
2009-03-02,638.380005,689.960022,593.280029,653.049988,210503700,653.049988
2009-02-02,617.50,690.51001,595.619995,640.390015,192354500,640.390015
2009-01-02,662.330017,704.48999,591.619995,617.380005,163458900,617.380005
2008-12-01,641.73999,692.210022,591.700012,662.330017,116201900,662.330017
2008-11-20,594.119995,647.880005,560.940002,641.73999,212294600,641.73999
